,YearBuilt,YearRemodAdd,GarageArea,GrLivArea,MasVnrArea,WoodDeckSF,PoolArea,TotalBsmtSF,ScreenPorch,BsmtFinSF1,SalePrice
823,1940.0,1950.0,240.0,1489.0,0.0,335.0,0.0,778.0,0.0,0.0,139500.0
824,2006.0,2006.0,776.0,1489.0,0.0,0.0,0.0,1489.0,0.0,0.0,232600.0
825,2007.0,2008.0,1220.0,2084.0,816.0,188.0,0.0,2078.0,0.0,1636.0,385000.0
826,1924.0,1950.0,0.0,784.0,0.0,0.0,0.0,784.0,0.0,784.0,109500.0
827,2001.0,2001.0,527.0,1434.0,0.0,290.0,0.0,1454.0,0.0,20.0,189000.0
828,1967.0,1967.0,538.0,2126.0,0.0,486.0,0.0,1013.0,225.0,249.0,185000.0
829,2005.0,2005.0,480.0,1223.0,0.0,0.0,0.0,600.0,0.0,0.0,147400.0
830,1957.0,1957.0,458.0,1392.0,387.0,0.0,0.0,1392.0,192.0,1040.0,166000.0
831,2005.0,2005.0,480.0,1200.0,0.0,0.0,0.0,600.0,0.0,0.0,151000.0
832,2003.0,2003.0,613.0,1829.0,223.0,192.0,0.0,941.0,0.0,483.0,237000.0
833,1964.0,1964.0,472.0,1516.0,180.0,0.0,0.0,1516.0,152.0,196.0,167000.0
834,1961.0,1961.0,456.0,1144.0,136.0,0.0,0.0,1144.0,0.0,572.0,139950.0
835,1950.0,1995.0,436.0,1067.0,0.0,290.0,0.0,1067.0,0.0,442.0,128000.0
836,1948.0,1973.0,812.0,1559.0,0.0,0.0,0.0,1559.0,0.0,338.0,153500.0
837,1973.0,1973.0,264.0,987.0,158.0,0.0,0.0,483.0,0.0,330.0,100000.0
838,1995.0,2006.0,352.0,1099.0,0.0,278.0,0.0,1099.0,0.0,0.0,144000.0
839,1946.0,1995.0,240.0,1200.0,0.0,0.0,0.0,768.0,0.0,352.0,130500.0
840,1925.0,1950.0,400.0,1482.0,0.0,0.0,0.0,672.0,0.0,156.0,140000.0
841,1904.0,2002.0,686.0,1539.0,0.0,70.0,0.0,650.0,0.0,0.0,157500.0
842,1966.0,1966.0,490.0,1165.0,183.0,0.0,0.0,1127.0,0.0,312.0,174900.0
843,1961.0,1961.0,0.0,1800.0,0.0,0.0,0.0,1800.0,0.0,0.0,141000.0
844,1915.0,1950.0,720.0,1416.0,0.0,418.0,0.0,876.0,0.0,0.0,153900.0
845,1975.0,1981.0,611.0,1701.0,0.0,0.0,0.0,1390.0,0.0,1390.0,171000.0
846,1993.0,1993.0,425.0,1775.0,137.0,234.0,0.0,740.0,0.0,513.0,213000.0
847,1972.0,1972.0,338.0,864.0,0.0,0.0,0.0,864.0,0.0,460.0,133500.0
848,1908.0,1997.0,360.0,2358.0,0.0,486.0,0.0,907.0,175.0,0.0,240000.0
849,1976.0,1994.0,512.0,1855.0,360.0,113.0,0.0,528.0,0.0,0.0,187000.0
850,2003.0,2003.0,420.0,848.0,170.0,140.0,0.0,848.0,0.0,659.0,131500.0
851,2003.0,2003.0,400.0,1456.0,40.0,143.0,0.0,1273.0,0.0,0.0,215000.0
852,1941.0,1950.0,240.0,1646.0,0.0,0.0,0.0,918.0,126.0,364.0,164000.0
853,1964.0,1964.0,645.0,1445.0,115.0,180.0,0.0,1127.0,0.0,564.0,158000.0
854,1955.0,1974.0,454.0,1779.0,0.0,0.0,0.0,1763.0,312.0,306.0,170000.0
855,1962.0,2010.0,260.0,1040.0,0.0,0.0,0.0,1040.0,0.0,659.0,127000.0
856,1978.0,1978.0,576.0,1026.0,0.0,0.0,0.0,940.0,0.0,505.0,147000.0
857,1994.0,1995.0,343.0,1481.0,0.0,0.0,0.0,702.0,0.0,0.0,174000.0
858,1976.0,1976.0,479.0,1370.0,189.0,0.0,0.0,1090.0,0.0,0.0,152000.0
859,1968.0,1984.0,619.0,2654.0,220.0,0.0,0.0,1054.0,222.0,619.0,250000.0
860,1918.0,1998.0,216.0,1426.0,0.0,0.0,0.0,912.0,0.0,0.0,189950.0
861,1965.0,1965.0,504.0,1039.0,0.0,0.0,0.0,1039.0,0.0,841.0,131500.0
862,1984.0,1985.0,480.0,1097.0,0.0,0.0,0.0,1040.0,0.0,338.0,152000.0
863,1959.0,1959.0,672.0,1148.0,0.0,0.0,0.0,1148.0,0.0,1148.0,132500.0
864,2007.0,2008.0,529.0,1372.0,0.0,0.0,0.0,1372.0,0.0,0.0,250580.0
865,1970.0,1970.0,902.0,1002.0,76.0,0.0,0.0,1002.0,0.0,828.0,148500.0
866,2006.0,2007.0,870.0,1646.0,274.0,192.0,0.0,1638.0,0.0,0.0,248900.0
867,1961.0,1961.0,544.0,1120.0,0.0,168.0,0.0,1040.0,0.0,932.0,129000.0
868,1948.0,1950.0,672.0,2320.0,0.0,120.0,0.0,0.0,0.0,0.0,169000.0
869,1993.0,1994.0,574.0,1949.0,246.0,156.0,0.0,1050.0,0.0,750.0,236000.0
870,1962.0,1962.0,308.0,894.0,0.0,0.0,0.0,894.0,0.0,0.0,109500.0
871,1998.0,1998.0,523.0,1682.0,116.0,0.0,0.0,804.0,0.0,505.0,200500.0
872,1953.0,1996.0,414.0,910.0,0.0,196.0,0.0,105.0,0.0,0.0,116000.0
873,1949.0,1950.0,288.0,1268.0,0.0,0.0,0.0,832.0,0.0,375.0,133000.0
874,1941.0,1950.0,200.0,1131.0,0.0,26.0,0.0,676.0,0.0,0.0,66500.0
875,2007.0,2007.0,550.0,2610.0,0.0,208.0,0.0,1184.0,0.0,64.0,303477.0
876,1963.0,1963.0,648.0,1040.0,0.0,0.0,0.0,1064.0,0.0,633.0,132250.0
877,2004.0,2005.0,738.0,2224.0,216.0,184.0,0.0,1462.0,0.0,1170.0,350000.0
878,1961.0,1995.0,576.0,1155.0,0.0,192.0,0.0,1109.0,0.0,899.0,148000.0
879,1978.0,2005.0,336.0,864.0,90.0,0.0,0.0,864.0,0.0,646.0,136500.0
880,2005.0,2006.0,450.0,1090.0,0.0,0.0,0.0,1090.0,0.0,980.0,157000.0
881,1990.0,1991.0,400.0,1717.0,117.0,168.0,0.0,1156.0,0.0,902.0,187500.0
882,1992.0,1993.0,389.0,1593.0,0.0,342.0,0.0,808.0,0.0,0.0,178000.0
883,1912.0,1950.0,440.0,2230.0,0.0,0.0,0.0,795.0,0.0,0.0,118500.0
884,1967.0,1967.0,288.0,892.0,60.0,0.0,0.0,892.0,0.0,432.0,100000.0
885,1999.0,2000.0,506.0,1709.0,60.0,97.0,0.0,1698.0,0.0,1238.0,328900.0
886,1959.0,2005.0,588.0,1712.0,122.0,272.0,0.0,1626.0,0.0,528.0,145000.0
887,1955.0,1955.0,300.0,1393.0,0.0,121.0,0.0,816.0,265.0,0.0,135500.0
888,1970.0,1970.0,621.0,2217.0,0.0,81.0,0.0,2217.0,224.0,351.0,268000.0
889,1953.0,1953.0,505.0,1505.0,90.0,0.0,0.0,1505.0,0.0,1024.0,149500.0
890,1949.0,2006.0,576.0,924.0,0.0,0.0,0.0,672.0,0.0,0.0,122900.0
891,1978.0,1978.0,440.0,1683.0,92.0,243.0,0.0,918.0,0.0,226.0,172500.0
892,1963.0,2003.0,264.0,1068.0,0.0,192.0,0.0,1059.0,0.0,663.0,154500.0
893,1954.0,1954.0,354.0,1383.0,0.0,511.0,0.0,1383.0,0.0,1064.0,165000.0
894,1979.0,1979.0,400.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,118858.0
895,1963.0,1963.0,483.0,1796.0,415.0,0.0,0.0,780.0,0.0,400.0,140000.0
896,1936.0,1950.0,327.0,951.0,0.0,0.0,0.0,951.0,0.0,285.0,106500.0
897,1979.0,1979.0,528.0,2240.0,0.0,154.0,0.0,0.0,0.0,0.0,142953.0
898,2009.0,2010.0,820.0,2364.0,760.0,0.0,0.0,2330.0,0.0,2188.0,611657.0
899,1961.0,1994.0,288.0,1236.0,0.0,0.0,0.0,912.0,0.0,465.0,135000.0
900,1971.0,1971.0,684.0,858.0,0.0,0.0,0.0,858.0,0.0,322.0,110000.0
901,1957.0,2000.0,756.0,1306.0,0.0,0.0,0.0,992.0,0.0,860.0,153000.0
902,2003.0,2003.0,393.0,1509.0,0.0,0.0,0.0,783.0,0.0,0.0,180000.0
903,2006.0,2006.0,690.0,1670.0,27.0,144.0,0.0,1670.0,0.0,0.0,240000.0
904,1967.0,1967.0,288.0,902.0,75.0,0.0,0.0,876.0,0.0,599.0,125500.0
905,1954.0,1954.0,280.0,1063.0,110.0,0.0,0.0,1056.0,0.0,354.0,128000.0
906,2006.0,2006.0,865.0,1636.0,208.0,0.0,0.0,1623.0,0.0,63.0,255000.0
907,1936.0,1987.0,180.0,2057.0,0.0,0.0,0.0,1017.0,322.0,223.0,250000.0
908,1983.0,1983.0,484.0,902.0,0.0,164.0,0.0,864.0,0.0,301.0,131000.0
909,2005.0,2005.0,390.0,1484.0,0.0,36.0,0.0,742.0,0.0,0.0,174000.0
910,1960.0,1960.0,480.0,2274.0,361.0,0.0,0.0,1105.0,0.0,443.0,154300.0
911,1977.0,1989.0,252.0,1268.0,0.0,173.0,0.0,1268.0,0.0,196.0,143500.0
912,1925.0,1950.0,450.0,1015.0,0.0,0.0,0.0,768.0,120.0,489.0,88000.0
913,1949.0,1950.0,871.0,2002.0,0.0,0.0,0.0,1001.0,0.0,284.0,145000.0
914,2009.0,2009.0,528.0,1224.0,76.0,0.0,0.0,612.0,0.0,294.0,173733.0
915,1970.0,1970.0,286.0,1092.0,80.0,0.0,0.0,546.0,0.0,0.0,75000.0
916,1949.0,1950.0,308.0,480.0,0.0,0.0,0.0,480.0,0.0,50.0,35311.0
917,1956.0,1956.0,284.0,1229.0,0.0,0.0,0.0,1134.0,0.0,1059.0,135000.0
918,1991.0,1991.0,833.0,2127.0,0.0,72.0,0.0,1104.0,0.0,48.0,238000.0
919,1958.0,2002.0,601.0,1414.0,0.0,0.0,0.0,1184.0,190.0,528.0,176500.0
920,1994.0,1994.0,471.0,1721.0,105.0,300.0,0.0,928.0,0.0,814.0,201000.0
921,1900.0,2003.0,0.0,2200.0,0.0,0.0,0.0,1272.0,0.0,1084.0,145900.0
922,2005.0,2006.0,397.0,1316.0,0.0,100.0,0.0,1316.0,0.0,28.0,169990.0
923,1993.0,1994.0,533.0,1617.0,0.0,0.0,0.0,1604.0,0.0,165.0,193000.0
924,1980.0,1980.0,612.0,1686.0,157.0,384.0,0.0,1686.0,0.0,625.0,207500.0
925,1977.0,1977.0,540.0,1126.0,0.0,180.0,0.0,1126.0,0.0,767.0,175000.0
926,2003.0,2004.0,656.0,2374.0,340.0,104.0,0.0,1181.0,0.0,0.0,285000.0
927,1968.0,1968.0,486.0,1978.0,342.0,0.0,0.0,832.0,0.0,552.0,176000.0
928,2001.0,2001.0,522.0,1788.0,0.0,202.0,0.0,1753.0,0.0,0.0,236500.0
929,1997.0,1997.0,642.0,2236.0,285.0,0.0,0.0,964.0,0.0,0.0,222000.0
930,2007.0,2007.0,610.0,1466.0,0.0,100.0,0.0,1466.0,0.0,16.0,201000.0
931,1965.0,1965.0,429.0,925.0,0.0,0.0,0.0,925.0,0.0,338.0,117500.0
932,2006.0,2006.0,788.0,1905.0,302.0,0.0,0.0,1905.0,0.0,0.0,320000.0
933,2004.0,2004.0,570.0,1500.0,210.0,192.0,0.0,1500.0,0.0,20.0,190000.0
934,1960.0,2007.0,505.0,2069.0,0.0,0.0,0.0,585.0,0.0,425.0,242000.0
935,1926.0,1953.0,528.0,747.0,108.0,0.0,0.0,600.0,0.0,0.0,79900.0
936,2003.0,2003.0,555.0,1200.0,0.0,0.0,0.0,1176.0,0.0,833.0,184900.0
937,2005.0,2005.0,689.0,1971.0,0.0,0.0,0.0,1113.0,0.0,341.0,253000.0
938,2006.0,2006.0,868.0,1962.0,0.0,0.0,0.0,1391.0,0.0,464.0,239799.0
939,1940.0,1950.0,349.0,2403.0,0.0,56.0,0.0,1032.0,0.0,0.0,244400.0
940,1976.0,1976.0,574.0,1728.0,0.0,40.0,0.0,1728.0,0.0,936.0,150900.0
941,1999.0,1999.0,390.0,2060.0,298.0,0.0,0.0,992.0,0.0,772.0,214000.0
942,1977.0,1977.0,0.0,1440.0,0.0,321.0,0.0,1440.0,0.0,1440.0,150000.0
943,1967.0,1967.0,576.0,1632.0,0.0,0.0,0.0,1632.0,0.0,0.0,143000.0
944,1958.0,1958.0,525.0,1344.0,541.0,0.0,0.0,819.0,233.0,111.0,137500.0
945,1890.0,1996.0,456.0,1869.0,0.0,48.0,0.0,1088.0,0.0,1088.0,124900.0
946,1959.0,1959.0,796.0,1144.0,128.0,86.0,0.0,1144.0,0.0,748.0,143000.0
947,2002.0,2003.0,808.0,1629.0,236.0,0.0,0.0,1616.0,0.0,1300.0,270000.0
948,2002.0,2002.0,474.0,1776.0,144.0,144.0,0.0,936.0,0.0,0.0,192500.0
949,1972.0,2006.0,676.0,1381.0,0.0,0.0,0.0,1161.0,0.0,982.0,197500.0
950,1950.0,2002.0,720.0,864.0,0.0,194.0,0.0,864.0,0.0,398.0,129000.0
951,1965.0,1965.0,300.0,965.0,0.0,421.0,0.0,828.0,0.0,641.0,119900.0
952,1972.0,2003.0,396.0,768.0,0.0,192.0,0.0,768.0,0.0,660.0,133900.0
953,1969.0,1969.0,530.0,1968.0,232.0,305.0,0.0,784.0,0.0,562.0,172000.0
954,1975.0,1975.0,0.0,980.0,250.0,0.0,0.0,945.0,0.0,945.0,127500.0
955,1946.0,1950.0,492.0,1958.0,423.0,0.0,0.0,979.0,0.0,484.0,145000.0
956,1980.0,1980.0,462.0,1229.0,0.0,150.0,0.0,561.0,0.0,285.0,124000.0
957,1962.0,1962.0,576.0,1057.0,0.0,0.0,0.0,1057.0,0.0,417.0,132000.0
958,2003.0,2003.0,531.0,1337.0,0.0,0.0,0.0,1337.0,0.0,699.0,185000.0
959,1999.0,1999.0,484.0,1416.0,0.0,0.0,0.0,696.0,0.0,604.0,155000.0
960,1958.0,2008.0,0.0,858.0,0.0,117.0,0.0,858.0,0.0,696.0,116500.0
961,1977.0,1995.0,619.0,2872.0,424.0,550.0,0.0,1330.0,0.0,896.0,272000.0
962,1976.0,1976.0,440.0,1548.0,0.0,48.0,0.0,804.0,0.0,556.0,155000.0
963,2007.0,2007.0,702.0,1800.0,0.0,288.0,0.0,1800.0,0.0,0.0,239000.0
964,2002.0,2003.0,510.0,1894.0,44.0,0.0,0.0,817.0,0.0,624.0,214900.0
965,2005.0,2007.0,393.0,1484.0,0.0,0.0,0.0,783.0,0.0,0.0,178900.0
966,1940.0,1950.0,256.0,1308.0,0.0,0.0,0.0,728.0,0.0,428.0,160000.0
967,1955.0,1955.0,260.0,1098.0,151.0,0.0,0.0,1098.0,0.0,902.0,135000.0
968,1910.0,1950.0,0.0,968.0,0.0,0.0,0.0,600.0,0.0,0.0,37900.0
969,1958.0,1958.0,264.0,1095.0,105.0,0.0,0.0,588.0,0.0,513.0,140000.0
970,1949.0,1950.0,0.0,1192.0,0.0,0.0,0.0,720.0,0.0,0.0,135000.0
971,2003.0,2004.0,474.0,1626.0,106.0,0.0,0.0,764.0,0.0,567.0,173000.0
972,1979.0,1979.0,264.0,918.0,0.0,28.0,0.0,918.0,0.0,0.0,99500.0
973,2007.0,2008.0,480.0,1428.0,0.0,0.0,0.0,1428.0,0.0,0.0,182000.0
974,1910.0,1993.0,532.0,2019.0,0.0,509.0,0.0,728.0,0.0,0.0,167500.0
975,2000.0,2000.0,490.0,1382.0,0.0,153.0,0.0,673.0,0.0,641.0,165000.0
976,1923.0,1958.0,0.0,869.0,0.0,0.0,0.0,440.0,0.0,0.0,85500.0
977,2006.0,2007.0,569.0,1241.0,0.0,0.0,0.0,1241.0,0.0,1106.0,199900.0
978,1954.0,1954.0,400.0,894.0,0.0,0.0,0.0,894.0,0.0,552.0,110000.0
979,1963.0,1963.0,480.0,1121.0,0.0,0.0,0.0,1121.0,0.0,651.0,139000.0
980,1961.0,2007.0,588.0,999.0,210.0,144.0,0.0,944.0,0.0,867.0,178400.0
981,1998.0,1999.0,676.0,2612.0,975.0,250.0,0.0,1225.0,0.0,854.0,336000.0
982,2007.0,2007.0,388.0,1266.0,16.0,100.0,0.0,1266.0,0.0,0.0,159895.0
983,2002.0,2002.0,779.0,2290.0,0.0,0.0,0.0,1128.0,0.0,0.0,255900.0
984,1977.0,1977.0,539.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,126000.0
985,1950.0,1950.0,240.0,1164.0,0.0,0.0,0.0,1164.0,0.0,1040.0,125000.0
986,1910.0,2003.0,255.0,1635.0,0.0,394.0,0.0,485.0,0.0,0.0,117000.0
987,2009.0,2010.0,606.0,1940.0,450.0,168.0,0.0,1930.0,0.0,1646.0,395192.0
988,1976.0,1976.0,551.0,2030.0,298.0,0.0,0.0,848.0,0.0,156.0,195000.0
989,2006.0,2006.0,614.0,1576.0,0.0,0.0,0.0,770.0,0.0,0.0,197000.0
990,1997.0,1998.0,870.0,2392.0,423.0,0.0,0.0,1396.0,0.0,1074.0,348000.0
991,1882.0,1986.0,424.0,1742.0,0.0,0.0,0.0,916.0,0.0,216.0,168000.0
992,1964.0,1993.0,440.0,1851.0,340.0,239.0,0.0,822.0,0.0,536.0,187000.0
993,2005.0,2006.0,564.0,1500.0,0.0,0.0,0.0,750.0,0.0,0.0,173900.0
994,2006.0,2007.0,786.0,1718.0,230.0,216.0,0.0,1700.0,0.0,1172.0,337500.0
995,1946.0,1950.0,305.0,1230.0,0.0,0.0,0.0,747.0,63.0,384.0,121600.0
996,1961.0,1961.0,368.0,1050.0,0.0,0.0,0.0,1050.0,0.0,915.0,136500.0
997,1970.0,1970.0,615.0,1442.0,571.0,371.0,0.0,1442.0,0.0,0.0,185000.0
998,1922.0,1950.0,210.0,1077.0,0.0,0.0,0.0,1007.0,0.0,0.0,91000.0
999,2006.0,2006.0,632.0,1208.0,24.0,105.0,0.0,1187.0,0.0,686.0,206000.0
1000,1952.0,1952.0,528.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,82000.0
1001,1920.0,1950.0,216.0,691.0,0.0,0.0,0.0,691.0,0.0,0.0,86000.0
1002,2006.0,2006.0,824.0,1574.0,53.0,144.0,0.0,1574.0,0.0,24.0,232000.0
1003,1976.0,1976.0,528.0,1680.0,164.0,0.0,0.0,1680.0,0.0,0.0,136905.0
1004,2005.0,2006.0,457.0,1504.0,16.0,156.0,0.0,1346.0,0.0,16.0,181000.0
1005,1977.0,1977.0,328.0,985.0,220.0,210.0,0.0,985.0,0.0,595.0,149900.0
1006,1970.0,1970.0,484.0,1657.0,0.0,0.0,0.0,1657.0,147.0,1237.0,163500.0
1007,1970.0,1970.0,286.0,1092.0,0.0,238.0,0.0,546.0,0.0,273.0,88000.0
1008,2004.0,2005.0,550.0,1710.0,108.0,100.0,0.0,1710.0,180.0,0.0,240000.0
1009,1926.0,1950.0,0.0,1522.0,0.0,0.0,0.0,1008.0,0.0,0.0,102000.0
1010,1948.0,1950.0,312.0,1271.0,0.0,0.0,0.0,720.0,0.0,0.0,135000.0
1011,1965.0,1965.0,0.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
1012,1923.0,1996.0,180.0,1502.0,0.0,96.0,0.0,602.0,53.0,0.0,165000.0
1013,1910.0,2006.0,280.0,1022.0,0.0,0.0,0.0,1022.0,0.0,247.0,85000.0
1014,1948.0,1950.0,240.0,1082.0,206.0,0.0,0.0,1082.0,0.0,336.0,119200.0
1015,2001.0,2001.0,528.0,1665.0,0.0,0.0,0.0,810.0,0.0,643.0,227000.0
1016,1996.0,1996.0,478.0,1504.0,196.0,115.0,0.0,1504.0,0.0,690.0,203000.0
1017,1984.0,1984.0,565.0,1360.0,0.0,63.0,0.0,1220.0,0.0,1036.0,187500.0
1018,1991.0,1992.0,402.0,1472.0,76.0,164.0,0.0,384.0,0.0,0.0,160000.0
1019,2005.0,2005.0,440.0,1506.0,145.0,142.0,0.0,1362.0,0.0,16.0,213490.0
1020,2005.0,2005.0,451.0,1132.0,0.0,252.0,0.0,1132.0,0.0,1024.0,176000.0
1021,2006.0,2006.0,632.0,1220.0,84.0,105.0,0.0,1199.0,0.0,684.0,194000.0
1022,1930.0,1950.0,160.0,1248.0,0.0,0.0,0.0,912.0,0.0,324.0,87000.0
1023,2005.0,2006.0,437.0,1504.0,14.0,156.0,0.0,1346.0,0.0,16.0,191000.0
1024,1976.0,1976.0,665.0,2898.0,0.0,0.0,0.0,1565.0,0.0,1165.0,287000.0
1025,1972.0,1972.0,461.0,882.0,0.0,96.0,0.0,882.0,0.0,138.0,112500.0
1026,1960.0,1960.0,461.0,1264.0,324.0,0.0,0.0,1268.0,143.0,697.0,167500.0
1027,2007.0,2008.0,800.0,1646.0,338.0,192.0,0.0,1638.0,0.0,1513.0,293077.0
1028,1941.0,1950.0,240.0,1376.0,0.0,0.0,0.0,768.0,0.0,368.0,105000.0
1029,1972.0,1972.0,264.0,1218.0,281.0,0.0,0.0,672.0,0.0,317.0,118000.0
1030,1916.0,1995.0,0.0,1928.0,0.0,0.0,0.0,686.0,0.0,0.0,160000.0
1031,1920.0,1970.0,672.0,3082.0,0.0,136.0,0.0,824.0,0.0,523.0,197000.0
1032,1993.0,1993.0,796.0,2520.0,0.0,209.0,0.0,1338.0,0.0,1012.0,310000.0
1033,2002.0,2002.0,900.0,1654.0,295.0,0.0,0.0,1654.0,0.0,986.0,230000.0
1034,1938.0,1950.0,240.0,954.0,0.0,0.0,0.0,920.0,0.0,0.0,119750.0
1035,1957.0,1957.0,290.0,845.0,0.0,186.0,0.0,0.0,0.0,0.0,84000.0
1036,2007.0,2008.0,912.0,1620.0,70.0,228.0,0.0,1620.0,0.0,1022.0,315500.0
1037,2001.0,2002.0,905.0,2263.0,396.0,0.0,0.0,1055.0,189.0,0.0,287000.0
1038,1970.0,2008.0,0.0,1344.0,0.0,0.0,0.0,546.0,0.0,0.0,97000.0
1039,1970.0,1970.0,286.0,630.0,0.0,0.0,0.0,630.0,0.0,509.0,80000.0
1040,1957.0,2000.0,484.0,1803.0,67.0,0.0,0.0,1134.0,0.0,168.0,155000.0
1041,1966.0,2000.0,484.0,1632.0,252.0,0.0,0.0,800.0,0.0,400.0,173000.0
1042,2005.0,2005.0,624.0,1306.0,135.0,170.0,0.0,1306.0,0.0,900.0,196000.0
1043,1990.0,1990.0,514.0,2329.0,99.0,192.0,0.0,1475.0,0.0,1085.0,262280.0
1044,1981.0,1981.0,542.0,2524.0,0.0,474.0,0.0,2524.0,0.0,1104.0,278000.0
1045,1955.0,1955.0,452.0,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,139600.0
1046,2005.0,2006.0,716.0,2868.0,208.0,214.0,0.0,1992.0,0.0,240.0,556581.0
1047,1994.0,1995.0,672.0,990.0,0.0,0.0,0.0,990.0,0.0,686.0,145000.0
1048,1960.0,2006.0,336.0,1771.0,75.0,0.0,0.0,0.0,0.0,0.0,115000.0
1049,1946.0,2006.0,308.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,84900.0
1050,2007.0,2007.0,436.0,1302.0,0.0,0.0,0.0,1302.0,0.0,0.0,176485.0
1051,2007.0,2007.0,440.0,1316.0,0.0,0.0,0.0,1316.0,0.0,0.0,200141.0
1052,1964.0,1978.0,540.0,1977.0,272.0,0.0,0.0,816.0,0.0,442.0,165000.0
1053,1957.0,2002.0,364.0,1526.0,145.0,116.0,0.0,1216.0,0.0,383.0,144500.0
1054,2002.0,2002.0,586.0,1989.0,210.0,199.0,0.0,1065.0,0.0,932.0,255000.0
1055,1976.0,1976.0,478.0,1523.0,160.0,0.0,0.0,1193.0,189.0,644.0,180000.0
1056,2005.0,2005.0,484.0,1364.0,240.0,192.0,0.0,1364.0,0.0,659.0,185850.0
1057,1994.0,1994.0,467.0,1850.0,0.0,168.0,0.0,973.0,0.0,595.0,248000.0
1058,2008.0,2008.0,836.0,2184.0,154.0,0.0,0.0,1104.0,0.0,936.0,335000.0
1059,1932.0,1950.0,432.0,1991.0,480.0,0.0,0.0,854.0,0.0,297.0,220000.0
1060,2001.0,2001.0,582.0,1338.0,0.0,0.0,0.0,1338.0,0.0,616.0,213500.0
1061,1935.0,1950.0,1248.0,894.0,0.0,0.0,0.0,894.0,0.0,0.0,81000.0
1062,1900.0,1950.0,560.0,2337.0,0.0,0.0,0.0,662.0,0.0,0.0,90000.0
1063,1925.0,1980.0,440.0,1103.0,0.0,166.0,0.0,1103.0,0.0,397.0,110500.0
1064,1966.0,1966.0,480.0,1154.0,200.0,0.0,0.0,1154.0,0.0,740.0,154000.0
1065,1996.0,1997.0,533.0,2260.0,0.0,296.0,0.0,1306.0,0.0,1201.0,328000.0
1066,1993.0,1994.0,380.0,1571.0,0.0,0.0,0.0,799.0,0.0,0.0,178000.0
1067,1964.0,1964.0,442.0,1611.0,360.0,328.0,0.0,780.0,189.0,674.0,167900.0
1068,1973.0,1973.0,576.0,2521.0,0.0,728.0,0.0,942.0,0.0,837.0,151400.0
1069,1949.0,2003.0,576.0,893.0,0.0,0.0,0.0,845.0,0.0,220.0,135000.0
1070,1956.0,1956.0,286.0,1048.0,120.0,0.0,0.0,1048.0,192.0,586.0,135000.0
1071,1968.0,1968.0,441.0,1556.0,0.0,0.0,0.0,727.0,0.0,298.0,154000.0
1072,1948.0,1950.0,280.0,1456.0,0.0,0.0,0.0,810.0,0.0,0.0,91500.0
1073,1977.0,1977.0,440.0,1426.0,140.0,252.0,0.0,690.0,0.0,535.0,159500.0
1074,2006.0,2006.0,826.0,1240.0,0.0,140.0,0.0,1240.0,0.0,0.0,194000.0
1075,1940.0,1984.0,240.0,1740.0,0.0,0.0,0.0,800.0,0.0,410.0,219500.0
1076,1936.0,1989.0,566.0,1466.0,0.0,436.0,0.0,796.0,0.0,626.0,170000.0
1077,1969.0,1969.0,299.0,1096.0,0.0,240.0,0.0,1096.0,0.0,75.0,138800.0
1078,2004.0,2004.0,420.0,848.0,169.0,140.0,0.0,848.0,0.0,662.0,155900.0
1079,1994.0,1994.0,299.0,990.0,0.0,0.0,0.0,990.0,0.0,495.0,126000.0
1080,1971.0,2004.0,528.0,1258.0,144.0,55.0,0.0,1258.0,0.0,656.0,145000.0
1081,1963.0,1963.0,308.0,1040.0,0.0,0.0,0.0,1040.0,0.0,824.0,133000.0
1082,2002.0,2002.0,527.0,1459.0,100.0,192.0,0.0,1459.0,0.0,0.0,192000.0
1083,1964.0,1964.0,461.0,1251.0,425.0,0.0,0.0,1251.0,0.0,553.0,160000.0
1084,1995.0,1996.0,409.0,1498.0,0.0,315.0,0.0,691.0,0.0,592.0,187500.0
1085,1992.0,1992.0,564.0,996.0,0.0,120.0,0.0,936.0,0.0,747.0,147000.0
1086,1973.0,1973.0,286.0,1092.0,0.0,120.0,0.0,546.0,0.0,334.0,83500.0
1087,2005.0,2006.0,1043.0,1953.0,0.0,160.0,0.0,1082.0,0.0,0.0,252000.0
1088,2004.0,2004.0,380.0,1709.0,50.0,0.0,0.0,970.0,0.0,0.0,137500.0
1089,2005.0,2005.0,550.0,1247.0,0.0,0.0,0.0,1247.0,0.0,1039.0,197000.0
1090,1950.0,1950.0,400.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,92900.0
1091,1999.0,2000.0,462.0,1252.0,212.0,0.0,0.0,600.0,0.0,510.0,160000.0
1092,1925.0,1950.0,576.0,1694.0,0.0,342.0,0.0,1181.0,0.0,423.0,136500.0
1093,1965.0,1998.0,884.0,1200.0,166.0,0.0,0.0,864.0,0.0,661.0,146000.0
1094,1956.0,2000.0,308.0,936.0,0.0,0.0,0.0,936.0,160.0,248.0,129000.0
1095,2006.0,2006.0,440.0,1314.0,0.0,0.0,0.0,1314.0,0.0,24.0,176432.0
