,Age,GarageArea,TotalSF,MasVnrArea,WoodDeckSF,BsmtFinSF1,2ndFlrSF,BsmtFinSF2,MiscVal,LotArea,MSZoning,Street,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,Heating,Electrical,GarageType,SaleType,SaleCondition,SalePrice
1189,11,442,2798,0.0,140,0,776,0,0,7500,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,189000
1191,7,492,2217,456.0,206,0,677,0,0,2645,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Detchd,WD,Normal,174000
1192,13,250,2174,0.0,0,0,630,0,0,9600,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gambrel,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,WD,Normal,125000
1193,10,402,2448,425.0,0,883,0,0,0,4500,RM,Pave,Lvl,AllPub,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,165000
1194,41,299,2015,143.0,379,371,689,0,0,9364,RL,Pave,Lvl,AllPub,Corner,Sawyer,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,158000
1195,3,400,2184,0.0,100,0,728,0,0,8029,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,176000
1196,0,660,2742,0.0,100,0,984,0,0,14054,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,New,Partial,219210
1197,56,225,2505,0.0,0,0,875,0,0,8850,RM,Pave,Bnk,AllPub,Corner,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,Detchd,ConLw,Normal,144000
1198,8,573,2424,0.0,356,0,0,0,0,9100,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,178000
1199,27,459,2433,51.0,0,547,0,0,0,11235,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,148000
1200,36,280,1728,0.0,0,0,0,0,0,9353,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,Oth,Abnorml,116050
1201,11,546,2645,0.0,198,0,913,0,0,10400,RL,Pave,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,197900
1202,12,216,2232,0.0,0,0,464,0,0,6000,RM,Pave,Lvl,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,117000
1203,8,451,3260,171.0,74,0,0,0,0,9750,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,213000
1204,31,495,2130,0.0,0,788,0,0,0,10140,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,153500
1205,18,701,4354,234.0,84,485,0,177,0,14684,RL,Pave,Lvl,AllPub,CulDSac,SawyerW,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,271900
1206,40,384,2112,0.0,0,1056,0,0,0,8900,RH,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,107000
1207,3,544,3382,120.0,192,340,0,0,0,9135,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,200000
1208,28,506,2214,0.0,0,504,0,108,0,7763,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,140000
1209,0,500,3320,420.0,322,1220,0,0,0,10182,RL,Pave,Lvl,AllPub,CulDSac,Somerst,RRNn,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,290000
1210,18,462,2900,0.0,635,0,790,0,400,11218,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Attchd,WD,Normal,189000
1211,5,492,2311,0.0,325,427,672,0,0,12134,RL,Pave,Bnk,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,Wood,GasA,SBrkr,Basment,WD,Normal,164000
1212,59,234,1344,0.0,0,344,0,0,0,9340,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,113000
1213,5,364,1608,0.0,88,648,0,0,0,10246,RL,Pave,Lvl,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,145000
1214,44,300,1924,0.0,150,784,0,0,0,10205,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,134500
1215,41,384,1788,0.0,0,180,0,374,0,7094,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,125000
1216,32,539,1902,0.0,0,0,584,0,0,8930,RM,Pave,Lvl,AllPub,Inside,Sawyer,RRAe,Norm,Duplex,1.5Fin,Gable,CompShg,VinylSd,VinylSd,Slab,GasA,SBrkr,Attchd,WD,Normal,112000
1217,0,552,2614,72.0,135,936,0,0,0,8640,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,Attchd,New,Partial,229456
1218,56,0,912,0.0,0,0,240,0,0,6240,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,Slab,GasA,SBrkr,,WD,Normal,80500
1219,35,0,1890,236.0,201,0,546,0,0,1680,RM,Pave,Lvl,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,CBlock,GasA,SBrkr,,WD,Abnorml,91500
1220,42,288,1824,0.0,0,312,0,600,0,7800,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Abnorml,115000
1221,40,322,2163,0.0,0,250,0,492,0,8250,RL,Pave,Lvl,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,134000
1222,57,315,2886,320.0,0,196,678,0,0,10496,RL,Pave,Lvl,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,143000
1223,55,528,4272,44.0,0,756,0,0,0,10680,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,FuseA,Detchd,WD,Normal,137900
1224,3,388,2278,0.0,100,724,702,0,0,15384,RL,Pave,Lvl,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,184000
1225,49,264,1726,63.0,224,507,0,0,0,10482,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,145000
1226,1,668,2827,74.0,100,0,1039,0,0,14598,RL,Pave,Lvl,AllPub,CulDSac,Somerst,Feedr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,214000
1227,0,576,1824,300.0,0,595,0,0,0,8872,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,147000
1228,0,1052,3404,766.0,0,1540,0,0,0,8769,RL,Pave,Lvl,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Attchd,New,Partial,367294
1229,48,404,2582,0.0,0,666,0,0,0,7910,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,BrkFace,HdBoard,CBlock,GasA,SBrkr,Basment,WD,Normal,127000
1230,30,600,3981,1.0,155,498,1259,211,8300,18890,RL,Pave,Lvl,AllPub,Inside,Sawyer,Feedr,RRAe,Duplex,1.5Fin,Shed,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,BuiltIn,WD,Normal,190000
1231,44,540,2296,120.0,0,803,0,0,0,7728,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,Duplex,SLvl,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,132500
1232,45,462,1224,0.0,0,0,0,0,0,9842,RL,Pave,Lvl,AllPub,FR2,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,Slab,GasA,SBrkr,CarPort,WD,Normal,101800
1233,51,531,2376,180.0,0,1000,0,0,0,12160,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,COD,Abnorml,142000
1234,58,0,2904,0.0,0,0,940,0,0,8525,RH,Pave,Bnk,AllPub,Inside,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,FuseA,,WD,Abnorml,130000
1235,56,180,2531,0.0,203,0,892,0,0,13132,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,FuseF,Detchd,WD,Normal,138887
1236,7,474,2390,106.0,0,0,862,0,0,2628,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,PConc,GasA,SBrkr,BuiltIn,WD,Normal,175500
1237,1,434,2795,0.0,100,0,1101,0,0,12393,RL,Pave,Lvl,AllPub,FR2,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,195000
1238,1,484,2282,0.0,0,0,0,0,0,13072,RL,Pave,Lvl,AllPub,Inside,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,WD,Abnorml,142500
1239,1,472,2960,32.0,120,428,0,0,0,9037,RL,Pave,HLS,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,265900
1240,5,543,2652,252.0,0,550,884,0,0,8158,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,224900
1241,0,954,3378,0.0,0,0,0,0,0,9849,RL,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,248328
1242,36,528,2226,81.0,0,885,0,168,0,10625,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Family,170000
1243,0,850,4152,,216,1386,0,0,0,13891,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,465000
1244,56,400,2309,0.0,0,0,725,0,0,11435,RL,Pave,HLS,AllPub,Corner,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,BrkFace,Stucco,PConc,GasA,SBrkr,Detchd,WD,Normal,230000
1245,4,477,2453,74.0,268,0,728,0,0,12090,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,BuiltIn,WD,Abnorml,178000
1246,0,615,2309,0.0,0,0,797,0,0,8125,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,186500
1247,34,888,2046,335.0,0,539,0,0,0,12328,RL,Pave,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,169900
1248,58,396,2793,0.0,0,319,924,0,0,9600,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,AsbShng,AsbShng,BrkTil,OthW,SBrkr,Detchd,WD,Normal,129500
1249,57,276,1864,0.0,0,534,0,96,0,7200,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,119000
1250,42,522,4220,0.0,0,1065,0,0,0,11160,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,CBlock,GasA,SBrkr,Attchd,WD,Normal,244000
1251,3,478,2810,163.0,148,0,0,0,0,3136,RL,Pave,Lvl,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,Wd Shng,PConc,GasA,SBrkr,Attchd,WD,Normal,171750
1252,41,288,1738,0.0,33,510,0,0,600,9858,RL,Pave,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,130000
1253,4,518,3359,0.0,220,125,651,1031,0,17542,RL,Pave,Lvl,AllPub,Inside,Veenker,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,294000
1254,4,397,2402,92.0,178,0,896,0,0,6931,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,165400
1255,57,560,2251,0.0,0,425,408,0,0,6240,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,FuseA,Detchd,WD,Normal,127500
1256,14,691,3973,554.0,262,1314,0,0,0,14303,RL,Pave,Lvl,AllPub,Corner,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,301500
1257,59,0,1728,0.0,0,0,0,0,0,4060,RL,Pave,Lvl,AllPub,Corner,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,,WD,Normal,99900
1258,3,400,2022,182.0,212,655,0,0,0,9587,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,190000
1259,39,460,2108,0.0,180,602,0,438,0,9750,RL,Pave,Lvl,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,151000
1260,10,502,2516,0.0,0,0,783,0,0,24682,RL,Pave,Lvl,AllPub,CulDSac,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,181000
1261,53,338,2100,0.0,0,504,0,0,0,9600,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,128900
1262,20,304,2892,0.0,120,0,684,0,0,11250,RL,Pave,Lvl,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,FuseA,Attchd,WD,Normal,161500
1263,57,520,2588,0.0,0,0,764,0,0,13515,RL,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,FuseA,Detchd,WD,Normal,180500
1264,9,511,2742,0.0,144,266,0,0,0,4060,RH,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Attchd,COD,Abnorml,181000
1265,7,506,2143,218.0,0,450,739,0,0,3735,FV,Pave,Lvl,AllPub,FR3,Somerst,Norm,Norm,TwnhsE,2Story,Hip,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Detchd,WD,Normal,183900
1266,57,308,2814,0.0,0,0,925,0,0,10120,RM,Pave,Bnk,AllPub,Inside,OldTown,Feedr,Norm,2fmCon,2.5Unf,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,FuseF,Detchd,WD,Normal,122000
1267,1,746,4020,0.0,144,0,0,0,0,13214,RL,Pave,HLS,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,CmentBd,PConc,GasA,SBrkr,Attchd,WD,Normal,378500
1268,11,1014,4175,632.0,314,192,1479,0,0,14100,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,CBlock,GasA,SBrkr,BuiltIn,WD,Normal,381000
1269,49,315,2398,180.0,0,460,650,0,0,11344,RL,Pave,Lvl,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasW,FuseA,Attchd,WD,Normal,144000
1270,31,586,2856,0.0,268,1258,192,0,0,23595,RL,Pave,Low,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,Shed,WdShake,Plywood,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,260000
1271,41,462,2978,0.0,0,0,0,0,0,9156,RL,Pave,Lvl,AllPub,Inside,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,CBlock,GasA,SBrkr,Attchd,WD,Normal,185750
1272,41,288,1870,114.0,180,560,0,375,0,13526,RL,Pave,Lvl,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,137000
1273,2,312,2376,84.0,0,719,0,0,0,11512,RL,Pave,Lvl,AllPub,Corner,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Basment,WD,Normal,177000
1274,4,552,1911,0.0,242,0,589,0,0,5362,RL,Pave,Lvl,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,PConc,GasA,SBrkr,Detchd,WD,Normal,139000
1275,57,400,2848,567.0,0,220,992,0,0,11345,RL,Pave,Lvl,AllPub,Corner,NAmes,Feedr,Norm,Duplex,2Story,Gable,Roll,AsbShng,AsbShng,CBlock,GasA,FuseA,Detchd,WD,Normal,137000
1276,37,497,2118,0.0,294,593,660,0,0,12936,RL,Pave,Lvl,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,162000
1277,33,480,3404,359.0,0,528,0,0,0,17871,RL,Pave,Lvl,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,197900
1278,6,577,3159,,0,804,903,0,0,9473,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,237000
1279,60,528,1826,0.0,30,0,430,0,0,7500,C (all),Pave,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,FuseA,Detchd,COD,Abnorml,68400
1280,7,544,3146,110.0,0,788,0,0,0,9808,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,227000
1281,16,484,2648,54.0,0,1053,0,0,0,8049,RL,Pave,Lvl,AllPub,CulDSac,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,180000
1282,1,484,2080,0.0,0,532,0,144,0,8800,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,150500
1283,39,0,2736,0.0,128,0,912,0,0,9400,RL,Pave,Low,AllPub,Corner,Mitchel,Norm,Norm,Duplex,2Story,Mansard,CompShg,MetalSd,Wd Shng,CBlock,GasA,SBrkr,,WD,Normal,139000
1284,20,336,3251,0.0,272,0,748,0,0,9638,RL,Pave,Lvl,AllPub,Inside,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,PConc,GasA,SBrkr,Detchd,WD,Normal,169000
1285,59,280,2192,0.0,45,0,587,0,0,6000,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,FuseF,Detchd,WD,Normal,132500
1286,47,528,2656,451.0,0,569,0,81,0,9790,RL,Pave,Lvl,AllPub,Inside,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,143000
1287,42,390,3206,621.0,168,812,0,0,0,36500,RL,Pave,Low,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,190000
1288,9,499,3160,0.0,212,1158,0,0,0,5664,RL,Pave,Lvl,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,Attchd,WD,Normal,278000
1289,0,753,3055,788.0,177,0,850,0,0,11065,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,New,Partial,281000
1290,46,484,2304,86.0,227,1014,0,0,0,14112,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,180500
1291,37,264,1932,268.0,185,231,672,0,0,1680,RM,Pave,Lvl,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,CBlock,GasA,SBrkr,Detchd,WD,Normal,119500
1292,44,432,3366,0.0,0,0,994,0,0,6600,RM,Pave,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,GasA,SBrkr,Attchd,WD,Normal,107500
1293,30,528,2496,0.0,0,194,832,0,0,10140,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,162900
1294,16,572,1728,0.0,0,167,0,0,0,8172,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,WdShing,Plywood,CBlock,GasA,SBrkr,Detchd,WD,Normal,115000
1295,38,288,2104,168.0,356,1016,0,0,0,8400,RL,Pave,Lvl,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,138500
1296,45,525,2248,148.0,192,776,0,0,0,8700,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,155000
1297,0,525,1619,82.0,0,547,0,0,0,3675,RM,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,SFoyer,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Basment,New,Partial,140000
1299,16,305,2492,0.0,218,340,0,906,0,7500,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,CBlock,GasA,SBrkr,Attchd,WD,Normal,154000
1300,10,490,2961,344.0,0,694,978,0,0,10762,RL,Pave,Lvl,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,225000
1301,59,213,2265,0.0,0,547,741,0,0,7500,RL,Pave,Bnk,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,177500
1302,12,844,3691,391.0,309,740,1323,0,0,10120,RL,Pave,Lvl,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,290000
